S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
34,KADANA,127.7,117.76,1.472,0.395,01-06-2023,27.0,30.0,45.0,200.0,120.0
35,SHETRUNJI,55.53,50.15,0.3,0.068,01-06-2023,23.0,30.0,18.0,36.0,0.0
36,BHADAR,107.89,102.53,0.188,0.035,01-06-2023,19.0,35.0,16.0,27.0,0.0
37,DAMANGANGA,79.86,68.65,0.502,0.098,01-06-2023,20.0,29.0,24.0,51.0,1.0
38,DANTIWADA,184.1,172.55,0.399,0.082,01-06-2023,21.0,7.0,5.0,45.0,0.0
39,PANAM,127.41,119.35,0.697,0.166,01-06-2023,24.0,22.0,38.0,36.0,2.0
40,SARDAR SAROVAR,138.68,117.17,5.76,0.814,01-06-2023,14.0,18.0,17.0,2120.0,1450.0
41,KARJAN,115.25,104.37,0.523,0.024,01-06-2023,5.0,53.0,35.0,51.0,3.0
42,SUKHI(GUJ),147.82,139.38,0.167,0.027,01-06-2023,16.0,36.0,18.0,20.7,0.0
43,WATRAK,136.25,131.75,0.154,0.046,01-06-2023,30.0,1.0,23.0,22.98,0.0
44,HATHMATI,180.74,177.85,0.153,0.056,01-06-2023,37.0,3.0,10.0,5.166,0.0
45,MACHCHHU-I,135.33,128.03,0.071,0.011,01-06-2023,15.0,21.0,14.0,0.0,0.0
46,MACHCHHU-II,57.3,52.95,0.091,0.024,01-06-2023,26.0,43.0,23.0,10.13,0.0
47,UND-I,98.0,93.08,0.066,0.012,01-06-2023,18.0,9.0,6.0,9.9,0.0
48,BRAHMANI(GUJ),64.62,60.29,0.071,0.013,01-06-2023,18.0,1.0,10.0,6.413,0.0
49,JAYAKWADI(PAITHAN),463.91,459.65,2.171,0.808,01-06-2023,37.0,38.0,17.0,227.0,0.0
*50,KOYANA,657.9,625.75,2.652,0.393,31-05-2023,15.0,18.0,18.0,0.0,1920.0
51,BHIMA(UJJANI),496.83,488.99,1.517,0.0,01-06-2023,0.0,2.0,0.0,125.0,12.0
52,ISAPUR,441.0,435.21,0.965,0.464,01-06-2023,48.0,50.0,22.0,104.0,0.0
53,MULA,552.3,542.6,0.609,0.202,01-06-2023,33.0,22.0,10.0,139.0,0.0
54,YELDARI,461.77,458.01,0.809,0.464,01-06-2023,57.0,55.0,22.0,78.0,0.0
55,GIRNA,398.07,388.57,0.524,0.155,01-06-2023,30.0,37.0,17.0,79.0,0.0
56,KHADAKVASLA,582.47,579.52,0.056,0.02,01-06-2023,36.0,43.0,46.0,78.0,8.0
*57,UPPER VAITARNA,603.5,595.23,0.331,0.098,01-06-2023,30.0,28.0,28.0,0.0,61.0
58,UPPER TAPI,214.0,211.28,0.255,0.114,01-06-2023,45.0,29.0,20.0,45.0,0.0
59,PENCH(TOTLADOH),490.0,483.71,1.091,0.596,01-06-2023,55.0,52.0,30.0,127.0,160.0
60,UPPER WARDHA,342.5,338.3,0.564,0.251,01-06-2023,45.0,47.0,34.0,70.0,0.0
61,BHATSA,142.07,110.75,0.942,0.303,01-06-2023,32.0,37.0,34.0,29.38,15.0
62,DHOM,747.7,734.6,0.331,0.091,01-06-2023,27.0,29.0,21.0,36.2,2.0
63,DUDHGANGA,646.0,613.65,0.664,0.03,31-05-2023,5.0,29.0,19.0,2.441,24.0
64,MANIKDOH,711.25,686.72,0.288,0.015,31-05-2023,5.0,8.0,4.0,2.2,6.0
65,BHANDARDARA,744.91,735.11,0.304,0.161,01-06-2023,53.0,31.0,18.0,63.74,46.0
66,URMODI,696.0,683.59,0.273,0.109,01-06-2023,40.0,53.0,49.0,37.0,3.0
67,BHATGHAR,623.28,596.87,0.673,0.046,01-06-2023,7.0,13.0,9.0,60.66,14.09
68,NIRA DEOGHAR,667.1,650.55,0.332,0.134,01-06-2023,40.0,32.0,9.0,0.0,6.0
*69,THOKARWADI,667.14,657.12,0.353,0.129,01-06-2023,37.0,22.0,32.0,0.0,72.0
70,KANHER,690.78,673.09,0.272,0.051,01-06-2023,19.0,26.0,23.0,44.78,4.0
*71,MULSHI,607.1,592.72,0.572,0.066,01-06-2023,12.0,12.0,17.0,0.0,300.0
72,SURYA,118.6,101.4,0.276,0.069,01-06-2023,25.0,25.0,35.0,18.32,6.0
73,TILLARI,113.2,88.39,0.447,0.133,01-06-2023,30.0,57.0,41.0,21.26,10.0
74,DIMBHE DAM,719.15,693.39,0.354,0.051,01-06-2023,14.0,7.0,9.0,52.57,5.0
75,VEER DAM,579.85,571.99,0.266,0.085,01-06-2023,32.0,50.0,22.0,181.3,13.5
76,BARVI DAM,72.6,60.54,0.339,0.106,01-06-2023,31.0,37.0,27.0,0.0,1.1
77,CHASKAMAN,649.53,631.67,0.215,0.018,01-06-2023,8.0,18.0,15.0,55.21,3.0
78,PANSHET(TANAJISAGAR),636.27,612.67,0.302,0.052,01-06-2023,17.0,90.0,80.0,0.0,8.0
79,BHAMA ASKHED,671.5,657.65,0.217,0.059,01-06-2023,27.0,35.0,32.0,29.01,0.0
80,DARNA DAM,571.5,565.68,0.202,0.071,01-06-2023,35.0,33.0,22.0,87.0,0.0
81,MATATILA,308.46,302.33,0.707,0.122,01-06-2023,17.0,18.0,20.0,0.0,30.0
*82,RIHAND,268.22,256.21,5.649,0.909,01-06-2023,16.0,18.0,18.0,0.0,300.0
83,SHARDA SAGAR,190.5,185.67,0.33,0.148,01-06-2023,45.0,36.0,48.0,126.5,0.0
84,SIRSI,217.93,207.9,0.19,0.013,01-06-2023,7.0,15.0,17.0,80.57,0.0
85,MAUDAHA,147.8,145.3,0.179,0.095,01-06-2023,53.0,32.0,27.0,41.7,0.0
86,JIRGO,98.2,86.89,0.147,0.001,01-06-2023,1.0,31.0,31.0,13.14,0.0
87,RANGAWAN,233.17,219.88,0.155,0.0,01-06-2023,0.0,0.0,7.0,20.24,0.0
88,MEJA,178.0,164.8,0.299,0.071,30-05-2023,24.0,24.0,21.0,71.05,0.0
89,RAMGANGA,365.3,338.57,2.196,0.656,01-06-2023,30.0,44.0,36.0,1897.0,198.0
90,TEHRI,830.0,743.7,2.615,0.061,01-06-2023,2.0,1.0,4.0,2351.0,1000.0
91,NANAK SAGAR,215.19,207.26,0.176,0.0,01-06-2023,0.0,0.0,3.0,250.0,0.0
92,GANDHI SAGAR,399.9,394.3,6.827,3.595,01-06-2023,53.0,65.0,43.0,220.0,115.0
93,TAWA,355.4,339.94,1.944,0.236,01-06-2023,12.0,8.0,13.0,247.0,0.0
94,BARGI,422.76,415.33,3.18,1.447,01-06-2023,46.0,37.0,31.0,157.0,90.0
95,BANSAGAR,341.64,336.38,5.166,2.98,01-06-2023,58.0,49.0,51.0,488.0,425.0
96,INDIRA SAGAR,262.13,252.66,9.745,3.223,01-06-2023,33.0,16.0,18.0,123.0,1000.0
97,BARNA DAM,348.55,344.68,0.456,0.217,01-06-2023,48.0,34.0,23.0,546.0,0.0
98,OMKARESHWAR,196.6,193.68,0.299,0.012,01-06-2023,4.0,10.0,8.0,132.5,520.0
99,SANJAY SAROVAR,519.38,507.3,0.508,0.019,01-06-2023,4.0,5.0,8.0,12.65,3.45
100,RAJGHAT DAM,370.89,363.8,1.945,0.693,01-06-2023,36.0,45.0,13.0,270.0,45.0
101,KOLAR DAM,462.2,451.89,0.27,0.112,01-06-2023,41.0,31.0,22.0,25.68,0.0
102,ATAL SAGAR(MADIKHEDA),346.25,335.2,0.835,0.313,01-06-2023,37.0,52.0,25.0,98.25,60.0
*103,MINIMATA BANGO,359.66,352.27,3.046,1.743,01-06-2023,57.0,48.0,55.0,0.0,120.0
104,MAHANADI,348.7,344.61,0.767,0.423,01-06-2023,55.0,50.0,25.0,319.0,10.0
105,DUDHAWA,425.1,422.65,0.284,0.184,01-06-2023,65.0,16.0,21.0,324.5,0.0
106,TANDULA,332.2,328.4,0.312,0.153,01-06-2023,49.0,22.0,21.0,246.4,0.0
*107,SRISAILAM,269.75,246.89,6.013,0.874,01-06-2023,15.0,17.0,10.0,0.0,770.0
108,NAGARJUNA SAGAR,179.83,158.65,5.108,0.525,01-06-2023,10.0,27.0,10.0,895.0,810.0
109,SOMASILA,100.58,94.33,1.994,0.938,01-06-2023,47.0,81.0,31.0,168.0,0.0
110,YELERU,86.56,76.56,0.508,0.102,01-06-2023,20.0,23.0,25.0,66.6,0.0
111,KANDALERU,85.0,75.07,1.792,0.705,01-06-2023,39.0,54.0,22.0,300.0,9.0
112,DONKARAYI,316.08,298.52,0.376,0.065,01-06-2023,17.0,67.0,60.0,0.0,25.0
113,SRIRAMSAGAR,332.54,324.8,2.3,0.596,01-06-2023,26.0,25.0,18.0,411.0,27.0
114,LOWER MANAIR,280.42,272.72,0.621,0.222,01-06-2023,36.0,44.0,29.0,199.0,60.0
115,NIZAM SAGAR,428.24,424.32,0.482,0.143,01-06-2023,30.0,38.0,13.0,93.62,10.0
116,SINGUR,523.6,520.79,0.822,0.471,01-06-2023,57.0,67.0,28.0,16.19,15.0
117,PRIYADARSHINI JURALA,318.52,317.7,0.168,0.122,01-06-2023,73.0,71.0,17.0,42.39,234.2
118,KRISHNARAJA SAGARA,752.5,738.82,1.163,0.067,01-06-2023,6.0,45.0,17.0,79.0,0.0
119,TUNGABHADRA,497.74,481.77,3.276,0.135,01-06-2023,4.0,34.0,12.0,529.0,72.0
120,GHATAPRABHA(HIDKAL),662.95,635.19,1.391,0.095,01-06-2023,7.0,13.0,6.0,317.0,0.0
121,BHADRA,657.76,642.99,1.785,0.475,01-06-2023,27.0,42.0,17.0,106.0,39.0
122,LINGANAMAKKI,554.43,532.94,4.294,0.482,31-05-2023,11.0,17.0,17.0,0.0,55.0
@123,NARAYANPUR,492.25,487.42,0.863,0.239,01-06-2023,28.0,61.0,32.0,425.0,0.0
124,MALAPRABHA(RENUKA),633.83,623.91,0.972,0.142,01-06-2023,15.0,23.0,10.0,215.0,0.0
125,KABINI,696.66,686.12,0.444,0.015,01-06-2023,3.0,29.0,20.0,85.0,0.0
126,HEMAVATHY,890.63,882.32,0.927,0.35,30-05-2023,38.0,65.0,20.0,265.0,0.0
127,HARANGI,871.42,859.38,0.22,0.053,31-05-2023,24.0,66.0,21.0,53.0,0.0
128,SUPA,564.0,531.62,4.12,1.192,31-05-2023,29.0,17.0,28.0,0.0,0.0
129,VANI VILAS SAGAR,652.28,650.56,0.802,0.677,01-06-2023,84.0,72.0,16.0,123.0,0.0
*@130,ALMATTI,519.6,508.0,3.105,0.26,01-06-2023,8.0,32.0,11.0,0.0,290.0
131,GERUSOPPA,55.0,49.51,0.13,0.099,31-05-2023,76.0,85.0,81.0,83.0,240.0
*132,MANI DAM,594.36,570.15,0.884,0.066,31-05-2023,7.0,8.0,14.0,0.0,469.0
133,TATTIHALLA,468.3,449.69,0.249,0.0,31-05-2023,0.0,1.0,0.0,0.0,0.0
134,KALLADA(PARAPPAR),115.82,94.98,0.507,0.128,01-06-2023,25.0,29.0,31.0,62.0,0.0
135,IDAMALAYAR,169.0,135.49,1.018,0.227,01-06-2023,22.0,29.0,18.0,33.0,75.0
*136,IDUKKI,732.43,705.39,1.46,0.281,01-06-2023,19.0,39.0,25.0,0.0,780.0
137,KAKKI,981.46,943.61,0.447,0.079,01-06-2023,18.0,31.0,21.0,23.0,300.0
138,PERIYAR,867.41,861.67,0.173,0.052,01-06-2023,30.0,78.0,29.0,84.0,140.0
139,MALAMPUZHA,115.06,102.92,0.224,0.033,01-06-2023,15.0,33.0,16.0,21.17,2.5
140,LOWER BHAWANI,278.89,273.34,0.792,0.472,01-06-2023,60.0,62.0,30.0,105.0,8.0
141,METTUR(STANLEY),240.79,235.84,2.647,1.975,01-06-2023,75.0,94.0,33.0,122.0,360.0
142,VAIGAI,279.2,273.6,0.172,0.067,01-06-2023,39.0,67.0,24.0,61.0,6.0
#143,PARAMBIKULAM,556.26,538.33,0.38,0.053,01-06-2023,14.0,56.0,18.0,101.0,0.0
#144,ALIYAR,320.04,304.48,0.095,0.012,01-06-2023,13.0,54.0,26.0,0.0,60.0
*#145,SHOLAYAR,1002.79,958.34,0.143,0.005,01-06-2023,3.0,31.0,6.0,0.0,5.0
146,SATHANUR,222.2,217.94,0.207,0.128,01-06-2023,62.0,29.0,19.0,20.24,7.5
