S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
44,BHATSA,142.07,112.84,0.942,0.333,08-06-2017,35,30,30,29.378,15
45,DHOM,747.7,730.42,0.331,0.042,08-06-2017,13,9,20,36.2,2
46,DUDHGANGA,646.0,621.07,0.664,0.097,08-06-2017,15,0,18,2.441,24
47,MANIKDOH,711.25,685.17,0.288,0.008,08-06-2017,3,1,3,2.2,6
48,BHANDARDARA,744.91,716.11,0.304,0.039,08-06-2017,13,1,10,63.74,46
49,MATATILA,308.46,301.14,0.707,0.064,07-06-2017,9,9,25,-,30
*50,RIHAND,268.22,258.41,5.649,1.642,08-06-2017,29,15,10,-,300
*51,RAMGANGA,365.3,297.18,2.196,0.0,08-06-2017,0,6,26,1897,198
*52,TEHRI,830.0,742.1,2.615,0.03,05-06-2017,1,2,2,2351,1000
*53,GANDHI SAGAR,399.9,394.67,6.827,3.771,08-06-2017,55,38,18,220,115
54,TAWA,355.4,342.53,1.944,0.436,08-06-2017,22,6,19,247,-
*55,BARGI,422.76,410.7,3.18,0.759,08-06-2017,24,28,14,157,90
*56,BANSAGAR,341.64,335.47,5.166,2.665,08-06-2017,52,36,27,488,425
*57,INDIRA SAGAR,262.13,248.81,9.745,1.702,08-06-2017,17,12,8,2380,1000
58,BARNA DAM,348.55,342.62,0.456,0.126,08-06-2017,28,5,13,546,-
*59,MINIMATA BANGO,359.66,352.34,3.046,1.752,07-06-2017,58,24,43,-,120
60,MAHANADI,348.7,338.78,0.767,0.092,07-06-2017,12,23,25,319,10
*61,SRISAILAM,269.75,236.43,8.288,0.435,08-06-2017,5,5,11,0,770
*62,NAGARJUNA SAGAR,179.83,153.07,6.841,0.0,08-06-2017,0,0,20,895,810
63,SOMASILA,100.58,82.28,1.994,0.214,08-06-2017,11,28,30,168,0
64,SRIRAMSAGAR,332.54,321.41,2.3,0.252,08-06-2017,11,6,10,411,27
65,LOWER MANAIR,280.42,272.43,0.621,0.211,08-06-2017,34,11,23,199,60
66,KRISHNARAJA SAGARA,752.5,735.12,1.163,0.055,07-06-2017,5,12,9,79,-
*67,TUNGABHADRA,497.74,478.19,3.276,0.026,08-06-2017,1,13,12,529,72
68,GHATAPRABHA(HIDKAL),662.95,632.23,1.391,0.042,08-06-2017,3,2,3,317,-
69,BHADRA,657.76,631.9,1.785,0.009,08-06-2017,1,6,22,106,39
70,LINGANAMAKKI,554.43,531.11,4.294,0.357,07-06-2017,8,16,14,-,55
71,NARAYANPUR,492.25,485.54,0.863,0.12,08-06-2017,14,9,33,425,-
72,MALAPRABHA(RENUKA),633.83,620.14,0.972,0.018,08-06-2017,2,1,5,215,-
73,KABINI,696.16,685.21,0.444,0.0,07-06-2017,0,0,7,85,-
74,HEMAVATHY,890.63,869.47,0.927,0.036,07-06-2017,4,10,7,265,-
75,HARANGI,871.42,855.68,0.22,0.035,07-06-2017,16,8,15,53,-
76,SUPA,564.0,530.38,4.12,1.117,07-06-2017,27,20,19,-,-
77,VANI VILAS SAGAR,652.28,632.25,0.802,0.016,08-06-2017,2,6,12,123,-
*79,GERUSOPPA,55.0,49.59,0.13,0.1,08-06-2017,77,84,83,83,240
80,KALLADA(PARAPPAR),115.82,88.55,0.507,0.067,07-06-2017,13,39,22,62,-
*81,IDAMALAYAR,169.0,131.6,1.018,0.17,07-06-2017,17,16,15,33,75
*82,IDUKKI,732.43,701.27,1.46,0.158,07-06-2017,11,19,18,-,780
*83,KAKKI,981.46,939.12,0.447,0.061,07-06-2017,14,28,21,23,300
*84,PERIYAR,867.41,858.7,0.173,0.006,08-06-2017,3,8,29,84,140
85,MALAMPUZHA,115.06,100.39,0.224,0.018,01-06-2017,8,7,21,21,3
86,LOWER BHAWANI,278.89,260.69,0.792,0.071,08-06-2017,9,7,29,105,8
*87,METTUR(STANLEY),240.79,211.51,2.647,0.151,08-06-2017,6,16,39,122,360
88,VAIGAI,279.2,265.3,0.172,0.006,08-06-2017,3,6,20,61,6
89,PARAMBIKULAM,556.26,535.99,0.38,0.02,08-06-2017,5,9,27,101,-
*91,SHOLAYAR,1002.79,964.35,0.143,0.0,08-06-2017,0,0,9,-,95
