S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
43,UPPER WARDHA,342.5,334.45,0.564,0.067,27-06-2019,12,34,32,70,-
44,BHATSA,142.07,103.64,0.942,0.208,27-06-2019,22,34,33,29.378,15
45,DHOM,747.7,725.71,0.331,0.002,27-06-2019,1,15,20,36.2,2
46,DUDHGANGA,646.0,610.14,0.664,0.011,26-06-2019,2,24,22,2.441,24
47,MANIKDOH,711.25,683.34,0.288,0.001,27-06-2019,0,7,5,2.2,6
48,BHANDARDARA,744.91,697.17,0.304,0.0,27-06-2019,0,32,14,63.74,46
49,MATATILA,308.46,300.72,0.707,0.047,26-06-2019,7,8,25,-,30
*50,RIHAND,268.22,255.3,5.649,0.643,27-06-2019,11,10,11,-,300
*51,RAMGANGA,365.3,337.33,2.196,0.607,27-06-2019,28,8,23,1897,198
*52,TEHRI,830.0,742.88,2.615,0.045,27-06-2019,2,2,7,2351,1000
*53,GANDHI SAGAR,399.9,380.43,6.827,0.0,27-06-2019,0,16,22,220,115
54,TAWA,355.4,337.29,1.944,0.13,27-06-2019,7,9,22,247,-
*55,BARGI,422.76,412.75,3.18,1.023,27-06-2019,32,39,17,157,90
*56,BANSAGAR,341.64,335.23,5.166,2.583,27-06-2019,50,42,34,488,425
*57,INDIRA SAGAR,262.13,250.15,9.745,2.205,27-06-2019,23,16,9,2380,1000
58,BARNA DAM,348.55,337.0,0.456,0.0,27-06-2019,0,4,16,546,-
*59,MINIMATA BANGO,359.66,349.46,3.046,1.385,25-06-2019,45,50,50,-,120
60,MAHANADI,348.7,339.32,0.767,0.128,26-06-2019,17,26,23,319,10
*61,SRISAILAM,269.75,245.64,8.288,0.809,27-06-2019,10,9,9,0,770
*62,NAGARJUNA SAGAR,179.83,154.75,6.841,0.0,27-06-2019,0,1,13,895,810
63,SOMASILA,100.58,77.54,1.994,0.077,27-06-2019,4,17,24,168,0
64,SRIRAMSAGAR,332.54,319.67,2.3,0.157,27-06-2019,7,13,12,411,27
65,LOWER MANAIR,280.42,268.9,0.621,0.102,27-06-2019,16,16,21,199,60
66,KRISHNARAJA SAGARA,752.5,738.76,1.163,0.177,27-06-2019,15,56,18,79,-
*67,TUNGABHADRA,497.74,479.65,3.276,0.056,27-06-2019,2,24,20,529,72
68,GHATAPRABHA(HIDKAL),662.95,629.85,1.391,0.009,27-06-2019,1,11,7,317,-
69,BHADRA,657.76,638.19,1.785,0.223,27-06-2019,12,31,27,106,39
70,LINGANAMAKKI,554.43,531.42,4.294,0.376,27-06-2019,9,24,16,-,55
71,NARAYANPUR,492.25,487.4,0.863,0.238,27-06-2019,28,43,34,425,-
72,MALAPRABHA(RENUKA),633.83,620.2,0.972,0.02,27-06-2019,2,6,6,215,-
73,KABINI,696.16,688.05,0.444,0.072,27-06-2019,16,91,34,85,-
74,HEMAVATHY,890.63,873.08,0.927,0.101,27-06-2019,11,63,23,265,-
75,HARANGI,871.42,855.67,0.22,0.035,27-06-2019,16,48,37,53,-
76,SUPA,564.0,531.38,4.12,1.177,27-06-2019,29,34,21,-,-
77,VANI VILAS SAGAR,652.28,631.64,0.802,0.009,27-06-2019,1,1,11,123,-
*79,GERUSOPPA,55.0,51.41,0.13,0.109,27-06-2019,84,83,78,83,240
80,KALLADA(PARAPPAR),115.82,98.8,0.507,0.176,27-06-2019,35,74,34,62,-
*81,IDAMALAYAR,169.0,124.3,1.018,0.079,27-06-2019,8,37,22,33,75
*82,IDUKKI,732.43,702.83,1.46,0.204,27-06-2019,14,44,26,-,780
*83,KAKKI,981.46,931.77,0.447,0.037,27-06-2019,8,50,28,23,300
*84,PERIYAR,867.41,859.77,0.173,0.022,27-06-2019,13,56,34,84,140
85,MALAMPUZHA,115.06,101.8,0.224,0.026,27-06-2019,12,43,29,21,3
86,LOWER BHAWANI,278.89,265.23,0.792,0.164,27-06-2019,21,49,28,105,8
*87,METTUR(STANLEY),240.79,217.59,2.647,0.401,27-06-2019,15,24,29,122,360
88,VAIGAI,279.2,267.06,0.172,0.012,27-06-2019,7,30,13,61,6
89,PARAMBIKULAM,556.26,538.64,0.38,0.058,27-06-2019,15,26,27,101,-
*91,SHOLAYAR,1002.79,960.88,0.143,0.0,27-06-2019,0,85,41,-,95
